subjID	social_distance	amount_self	amount_default	amount_other	choice	totalFairseq
17	5	25	10	30	1	0
17	10	19	10	30	1	0
17	20	31	10	30	1	0
17	100	43	10	30	1	0
17	5	31	10	30	1	0
17	1	19	10	30	1	0
17	50	19	10	30	1	0
17	100	25	10	30	1	0
17	10	43	10	30	1	0
17	20	43	10	30	0	0
17	50	43	10	30	0	0
17	5	43	10	30	1	0
17	1	43	10	30	1	0
17	50	31	10	30	1	0
17	5	19	10	30	1	0
17	20	25	10	30	1	0
17	1	37	10	30	1	0
17	10	31	10	30	1	0
17	100	37	10	30	1	0
17	10	25	10	30	1	0
17	20	37	10	30	1	0
17	50	25	10	30	0	0
17	1	25	10	30	1	0
17	100	19	10	30	0	0
17	5	37	10	30	1	0
17	5	25	10	30	1	0
17	20	19	10	30	1	0
17	100	31	10	30	0	0
17	10	37	10	30	1	0
17	1	31	10	30	1	0
17	50	37	10	30	1	0
17	10	19	20	20	1	1
17	100	37	20	20	0	1
17	50	43	20	20	0	1
17	5	37	20	20	1	1
17	1	43	20	20	1	1
17	20	37	20	20	1	1
17	20	31	20	20	1	1
17	100	19	20	20	1	1
17	10	31	20	20	1	1
17	50	25	20	20	0	1
17	5	31	20	20	1	1
17	1	37	20	20	1	1
17	1	25	20	20	1	1
17	20	43	20	20	0	1
17	5	43	20	20	1	1
17	10	25	20	20	1	1
17	100	25	20	20	0	1
17	50	37	20	20	0	1
17	10	37	20	20	1	1
17	20	25	20	20	1	1
17	100	43	20	20	0	1
17	5	19	20	20	1	1
17	50	31	20	20	0	1
17	1	19	20	20	1	1
17	20	19	20	20	1	1
17	5	25	20	20	1	1
17	10	43	20	20	1	1
17	1	31	20	20	1	1
17	50	19	20	20	1	1
17	100	31	20	20	0	1
18	50	31	20	20	0	1
18	10	25	20	20	1	1
18	100	19	20	20	1	1
18	1	43	20	20	0	1
18	5	31	20	20	0	1
18	20	37	20	20	0	1
18	10	37	20	20	0	1
18	1	19	20	20	1	1
18	100	37	20	20	0	1
18	5	43	20	20	0	1
18	50	19	20	20	1	1
18	20	19	20	20	1	1
18	20	31	20	20	1	1
18	50	37	20	20	0	1
18	1	25	20	20	1	1
18	100	25	20	20	0	1
18	5	37	20	20	0	1
18	10	43	20	20	0	1
18	10	19	20	20	1	1
18	5	19	20	20	1	1
18	50	43	20	20	0	1
18	20	43	20	20	0	1
18	100	43	20	20	0	1
18	1	31	20	20	1	1
18	1	37	20	20	1	1
18	10	31	20	20	1	1
18	100	31	20	20	0	1
18	50	25	20	20	0	1
18	20	25	20	20	0	1
18	5	25	20	20	1	1
18	5	19	10	30	0	0
18	1	31	10	30	1	0
18	10	37	10	30	0	0
18	100	43	10	30	0	0
18	20	43	10	30	0	0
18	50	31	10	30	0	0
18	100	25	10	30	0	0
18	50	37	10	30	0	0
18	10	19	10	30	1	0
18	20	25	10	30	0	0
18	5	37	10	30	0	0
18	1	19	10	30	1	0
18	10	25	10	30	1	0
18	20	31	10	30	0	0
18	1	25	10	30	1	0
18	100	31	10	30	0	0
18	5	43	10	30	0	0
18	50	25	10	30	0	0
18	10	43	10	30	0	0
18	50	19	10	30	0	0
18	1	37	10	30	1	0
18	100	37	10	30	0	0
18	5	31	10	30	0	0
18	20	37	10	30	0	0
18	10	31	10	30	0	0
18	100	19	10	30	0	0
18	5	25	10	30	1	0
18	50	43	10	30	0	0
18	20	19	10	30	1	0
18	1	43	10	30	0	0
18	1	43	10	30	0	0
18	100	37	10	30	0	0
18	20	43	10	30	0	0
18	5	25	10	30	1	0
18	10	37	10	30	0	0
18	50	37	10	30	0	0
18	1	31	10	30	1	0
18	50	25	10	30	1	0
18	10	31	10	30	1	0
18	5	19	10	30	1	0
18	20	25	10	30	1	0
18	100	43	10	30	0	0
18	100	25	10	30	0	0
18	20	37	10	30	0	0
18	5	37	10	30	0	0
18	10	19	10	30	1	0
18	50	31	10	30	0	0
18	1	19	10	30	1	0
18	20	19	10	30	1	0
18	5	31	10	30	1	0
18	50	19	10	30	1	0
18	1	25	10	30	1	0
18	10	25	10	30	1	0
18	100	19	10	30	0	0
18	20	31	10	30	0	0
18	50	43	10	30	0	0
18	1	37	10	30	1	0
18	5	43	10	30	0	0
18	10	43	10	30	0	0
18	100	31	10	30	0	0
18	5	19	20	20	1	1
18	50	43	20	20	0	1
18	100	37	20	20	0	1
18	10	43	20	20	0	1
18	1	37	20	20	0	1
18	20	25	20	20	1	1
18	100	25	20	20	0	1
18	50	25	20	20	0	1
18	5	43	20	20	0	1
18	10	37	20	20	1	1
18	20	37	20	20	1	1
18	1	31	20	20	1	1
18	20	31	20	20	1	1
18	1	25	20	20	1	1
18	10	25	20	20	1	1
18	5	31	20	20	0	1
18	50	19	20	20	1	1
18	100	19	20	20	1	1
18	1	19	20	20	1	1
18	10	19	20	20	1	1
18	5	25	20	20	1	1
18	100	43	20	20	0	1
18	20	19	20	20	1	1
18	50	31	20	20	0	1
18	10	31	20	20	1	1
18	100	31	20	20	0	1
18	20	43	20	20	0	1
18	1	43	20	20	0	1
18	5	37	20	20	0	1
18	50	37	20	20	0	1
19	20	31	20	20	0	1
19	100	19	20	20	0	1
19	1	19	20	20	0	1
19	5	19	20	20	1	1
19	10	31	20	20	0	1
19	50	43	20	20	0	1
19	5	37	20	20	0	1
19	50	19	20	20	0	1
19	1	37	20	20	1	1
19	100	25	20	20	0	1
19	20	37	20	20	1	1
19	10	43	20	20	0	1
19	100	37	20	20	0	1
19	5	31	20	20	0	1
19	10	37	20	20	0	1
19	1	31	20	20	1	1
19	20	43	20	20	0	1
19	50	37	20	20	0	1
19	1	43	20	20	1	1
19	50	25	20	20	0	1
19	5	43	20	20	0	1
19	100	43	20	20	0	1
19	20	25	20	20	1	1
19	10	25	20	20	1	1
19	50	31	20	20	0	1
19	10	19	20	20	1	1
19	100	31	20	20	0	1
19	5	25	20	20	1	1
19	1	25	20	20	1	1
19	20	19	20	20	1	1
19	20	31	10	30	0	0
19	50	37	10	30	0	0
19	5	25	10	30	1	0
19	1	19	10	30	1	0
19	100	31	10	30	0	0
19	10	31	10	30	1	0
19	10	37	10	30	0	0
19	1	25	10	30	1	0
19	100	37	10	30	0	0
19	20	19	10	30	1	0
19	50	19	10	30	0	0
19	5	31	10	30	1	0
19	1	37	10	30	0	0
19	100	25	10	30	0	0
19	20	37	10	30	0	0
19	5	37	10	30	0	0
19	50	43	10	30	0	0
19	10	25	10	30	1	0
19	5	19	10	30	1	0
19	50	31	10	30	0	0
19	10	19	10	30	1	0
19	20	43	10	30	0	0
19	100	19	10	30	0	0
19	1	31	10	30	1	0
19	5	43	10	30	0	0
19	1	43	10	30	0	0
19	50	25	10	30	0	0
19	10	43	10	30	0	0
19	20	25	10	30	1	0
19	100	43	10	30	0	0
19	1	43	20	20	0	1
19	50	25	20	20	0	1
19	5	19	20	20	1	1
19	20	19	20	20	1	1
19	100	25	20	20	0	1
19	10	25	20	20	1	1
19	20	37	20	20	0	1
19	50	19	20	20	1	1
19	5	31	20	20	1	1
19	10	43	20	20	0	1
19	100	37	20	20	0	1
19	1	19	20	20	1	1
19	20	31	20	20	1	1
19	50	37	20	20	0	1
19	100	43	20	20	0	1
19	5	37	20	20	0	1
19	1	31	20	20	1	1
19	10	31	20	20	1	1
19	50	43	20	20	0	1
19	5	43	20	20	0	1
19	1	37	20	20	0	1
19	10	37	20	20	0	1
19	100	19	20	20	0	1
19	20	25	20	20	1	1
19	10	19	20	20	1	1
19	50	31	20	20	0	1
19	1	25	20	20	1	1
19	100	31	20	20	0	1
19	5	25	20	20	1	1
19	20	43	20	20	0	1
19	1	43	10	30	0	0
19	10	43	10	30	0	0
19	5	25	10	30	1	0
19	20	31	10	30	1	0
19	50	19	10	30	0	0
19	100	37	10	30	0	0
19	100	19	10	30	0	0
19	1	25	10	30	1	0
19	50	31	10	30	0	0
19	5	19	10	30	1	0
19	10	31	10	30	1	0
19	20	43	10	30	0	0
19	10	37	10	30	0	0
19	1	37	10	30	0	0
19	20	37	10	30	0	0
19	50	43	10	30	0	0
19	100	31	10	30	0	0
19	5	31	10	30	1	0
19	5	37	10	30	0	0
19	50	25	10	30	0	0
19	10	25	10	30	1	0
19	100	43	10	30	0	0
19	1	19	10	30	1	0
19	20	19	10	30	1	0
19	50	37	10	30	0	0
19	10	19	10	30	1	0
19	1	31	10	30	1	0
19	20	25	10	30	1	0
19	5	43	10	30	0	0
19	100	25	10	30	0	0
20	50	25	20	20	0	1
20	1	43	20	20	1	1
20	100	37	20	20	0	1
20	5	31	20	20	1	1
20	10	37	20	20	1	1
20	20	43	20	20	1	1
20	1	31	20	20	1	1
20	100	43	20	20	0	1
20	5	37	20	20	1	1
20	20	31	20	20	1	1
20	50	19	20	20	0	1
20	10	43	20	20	1	1
20	100	19	20	20	0	1
20	5	43	20	20	1	1
20	50	31	20	20	0	1
20	1	19	20	20	0	1
20	20	37	20	20	1	1
20	10	19	20	20	1	1
20	5	25	20	20	1	1
20	50	43	20	20	0	1
20	100	25	20	20	0	1
20	10	31	20	20	0	1
20	1	25	20	20	1	1
20	20	25	20	20	1	1
20	20	19	20	20	0	1
20	100	31	20	20	0	1
20	10	25	20	20	1	1
20	1	37	20	20	1	1
20	50	37	20	20	0	1
20	5	19	20	20	1	1
20	10	19	10	30	1	0
20	50	31	10	30	0	0
20	100	43	10	30	0	0
20	20	19	10	30	1	0
20	5	43	10	30	1	0
20	1	31	10	30	1	0
20	5	37	10	30	1	0
20	100	37	10	30	0	0
20	1	25	10	30	1	0
20	10	31	10	30	1	0
20	50	43	10	30	0	0
20	20	31	10	30	1	0
20	5	31	10	30	1	0
20	50	25	10	30	0	0
20	20	25	10	30	0	0
20	100	25	10	30	0	0
20	10	25	10	30	1	0
20	1	43	10	30	1	0
20	100	31	10	30	0	0
20	20	43	10	30	1	0
20	1	19	10	30	0	0
20	50	19	10	30	0	0
20	5	25	10	30	1	0
20	10	37	10	30	1	0
20	10	43	10	30	1	0
20	1	37	10	30	1	0
20	5	19	10	30	1	0
20	50	37	10	30	0	0
20	100	19	10	30	0	0
20	20	37	10	30	1	0
20	10	37	10	30	1	0
20	5	31	10	30	1	0
20	20	31	10	30	1	0
20	50	43	10	30	0	0
20	1	31	10	30	1	0
20	100	19	10	30	0	0
20	20	37	10	30	1	0
20	5	19	10	30	1	0
20	10	25	10	30	1	0
20	50	19	10	30	0	0
20	1	19	10	30	0	0
20	100	31	10	30	0	0
20	10	19	10	30	1	0
20	1	43	10	30	1	0
20	100	37	10	30	0	0
20	20	25	10	30	1	0
20	50	31	10	30	0	0
20	5	43	10	30	1	0
20	50	25	10	30	0	0
20	20	43	10	30	1	0
20	100	25	10	30	0	0
20	10	43	10	30	1	0
20	5	25	10	30	1	0
20	1	37	10	30	1	0
20	10	31	10	30	1	0
20	100	43	10	30	0	0
20	5	37	10	30	1	0
20	50	37	10	30	0	0
20	20	19	10	30	1	0
20	1	25	10	30	1	0
20	50	37	20	20	0	1
20	10	25	20	20	1	1
20	100	31	20	20	0	1
20	5	37	20	20	1	1
20	1	37	20	20	1	1
20	20	31	20	20	1	1
20	50	19	20	20	0	1
20	100	19	20	20	0	1
20	20	37	20	20	1	1
20	10	37	20	20	1	1
20	5	31	20	20	1	1
20	1	43	20	20	1	1
20	10	19	20	20	1	1
20	100	25	20	20	0	1
20	20	43	20	20	1	1
20	50	25	20	20	0	1
20	5	19	20	20	1	1
20	1	25	20	20	0	1
20	1	19	20	20	1	1
20	10	31	20	20	1	1
20	20	19	20	20	1	1
20	5	43	20	20	1	1
20	100	37	20	20	1	1
20	50	43	20	20	0	1
20	100	43	20	20	0	1
20	10	43	20	20	1	1
20	50	31	20	20	0	1
20	1	31	20	20	1	1
20	20	25	20	20	1	1
20	5	25	20	20	1	1
21	50	43	10	30	0	0
21	5	37	10	30	1	0
21	100	19	10	30	0	0
21	1	25	10	30	1	0
21	10	19	10	30	1	0
21	20	19	10	30	1	0
21	10	31	10	30	1	0
21	5	31	10	30	1	0
21	50	31	10	30	0	0
21	100	43	10	30	1	0
21	20	43	10	30	0	0
21	1	37	10	30	1	0
21	1	31	10	30	1	0
21	100	37	10	30	0	0
21	10	37	10	30	1	0
21	20	37	10	30	1	0
21	50	19	10	30	0	0
21	5	19	10	30	1	0
21	50	25	10	30	0	0
21	5	25	10	30	0	0
21	10	25	10	30	0	0
21	20	25	10	30	0	0
21	1	43	10	30	1	0
21	100	25	10	30	0	0
21	50	37	10	30	1	0
21	10	43	10	30	1	0
21	5	43	10	30	1	0
21	100	31	10	30	0	0
21	1	19	10	30	1	0
21	20	31	10	30	1	0
21	50	37	10	30	1	0
21	1	19	10	30	1	0
21	5	31	10	30	1	0
21	20	25	10	30	1	0
21	10	25	10	30	0	0
21	100	19	10	30	0	0
21	50	31	10	30	0	0
21	10	37	10	30	1	0
21	20	19	10	30	1	0
21	100	37	10	30	1	0
21	1	37	10	30	1	0
21	5	25	10	30	0	0
21	50	19	10	30	1	0
21	5	19	10	30	1	0
21	20	37	10	30	1	0
21	100	31	10	30	0	0
21	1	31	10	30	1	0
21	10	19	10	30	1	0
21	10	43	10	30	1	0
21	1	43	10	30	1	0
21	5	43	10	30	1	0
21	100	25	10	30	0	0
21	50	43	10	30	0	0
21	20	31	10	30	0	0
21	100	43	10	30	0	0
21	20	43	10	30	1	0
21	5	37	10	30	1	0
21	1	25	10	30	1	0
21	10	31	10	30	1	0
21	50	25	10	30	0	0
21	1	43	20	20	1	1
21	100	31	20	20	1	1
21	20	43	20	20	0	1
21	50	25	20	20	0	1
21	5	25	20	20	1	1
21	10	19	20	20	1	1
21	10	25	20	20	0	1
21	50	37	20	20	1	1
21	1	37	20	20	1	1
21	20	37	20	20	0	1
21	5	43	20	20	1	1
21	100	37	20	20	0	1
21	20	19	20	20	1	1
21	1	25	20	20	1	1
21	10	37	20	20	1	1
21	5	31	20	20	1	1
21	100	19	20	20	1	1
21	50	19	20	20	1	1
21	1	31	20	20	0	1
21	100	43	20	20	0	1
21	10	43	20	20	1	1
21	5	37	20	20	1	1
21	50	31	20	20	0	1
21	20	25	20	20	0	1
21	20	31	20	20	0	1
21	1	19	20	20	1	1
21	5	19	20	20	1	1
21	10	31	20	20	1	1
21	50	43	20	20	1	1
21	100	25	20	20	0	1
21	10	31	20	20	1	1
21	100	43	20	20	0	1
21	5	25	20	20	1	1
21	50	43	20	20	0	1
21	20	31	20	20	1	1
21	1	31	20	20	1	1
21	20	43	20	20	1	1
21	1	25	20	20	0	1
21	10	25	20	20	1	1
21	5	37	20	20	1	1
21	100	19	20	20	0	1
21	50	37	20	20	1	1
21	50	19	20	20	1	1
21	1	19	20	20	1	1
21	10	43	20	20	0	1
21	100	37	20	20	1	1
21	20	19	20	20	1	1
21	5	43	20	20	1	1
21	5	19	20	20	1	1
21	20	37	20	20	1	1
21	10	19	20	20	1	1
21	50	25	20	20	1	1
21	1	37	20	20	1	1
21	100	25	20	20	0	1
21	20	25	20	20	1	1
21	100	31	20	20	0	1
21	1	43	20	20	1	1
21	10	37	20	20	1	1
21	50	31	20	20	1	1
21	5	31	20	20	1	1
22	1	25	10	30	1	0
22	20	43	10	30	1	0
22	100	31	10	30	0	0
22	5	37	10	30	1	0
22	50	19	10	30	1	0
22	10	43	10	30	1	0
22	1	19	10	30	1	0
22	100	19	10	30	1	0
22	50	25	10	30	1	0
22	10	31	10	30	1	0
22	5	19	10	30	1	0
22	20	31	10	30	1	0
22	50	31	10	30	0	0
22	20	37	10	30	0	0
22	100	37	10	30	0	0
22	1	31	10	30	1	0
22	10	25	10	30	1	0
22	5	31	10	30	1	0
22	20	19	10	30	1	0
22	50	43	10	30	0	0
22	1	37	10	30	0	0
22	5	43	10	30	0	0
22	100	25	10	30	0	0
22	10	19	10	30	1	0
22	10	37	10	30	0	0
22	5	25	10	30	1	0
22	100	43	10	30	0	0
22	1	43	10	30	0	0
22	50	37	10	30	0	0
22	20	25	10	30	0	0
22	50	25	20	20	1	1
22	5	19	20	20	1	1
22	100	25	20	20	0	1
22	10	37	20	20	0	1
22	1	37	20	20	0	1
22	20	43	20	20	0	1
22	1	31	20	20	1	1
22	10	25	20	20	1	1
22	20	37	20	20	0	1
22	5	25	20	20	1	1
22	100	37	20	20	0	1
22	50	31	20	20	0	1
22	5	43	20	20	0	1
22	10	19	20	20	1	1
22	50	37	20	20	0	1
22	20	31	20	20	0	1
22	100	19	20	20	0	1
22	1	19	20	20	1	1
22	5	37	20	20	0	1
22	1	25	20	20	1	1
22	50	43	20	20	0	1
22	10	43	20	20	0	1
22	20	19	20	20	1	1
22	100	43	20	20	0	1
22	10	31	20	20	0	1
22	5	31	20	20	1	1
22	20	25	20	20	0	1
22	1	43	20	20	0	1
22	100	31	20	20	0	1
22	50	19	20	20	1	1
22	5	19	20	20	1	1
22	1	31	20	20	1	1
22	20	43	20	20	0	1
22	50	43	20	20	0	1
22	10	37	20	20	0	1
22	100	31	20	20	0	1
22	10	43	20	20	0	1
22	5	43	20	20	0	1
22	1	43	20	20	0	1
22	100	25	20	20	0	1
22	50	25	20	20	1	1
22	20	19	20	20	1	1
22	100	37	20	20	0	1
22	10	19	20	20	1	1
22	1	25	20	20	1	1
22	5	37	20	20	0	1
22	20	31	20	20	0	1
22	50	37	20	20	0	1
22	10	31	20	20	1	1
22	100	43	20	20	0	1
22	5	31	20	20	1	1
22	20	37	20	20	0	1
22	1	19	20	20	1	1
22	50	19	20	20	1	1
22	1	37	20	20	0	1
22	100	19	20	20	1	1
22	10	25	20	20	1	1
22	50	31	20	20	0	1
22	20	25	20	20	0	1
22	5	25	20	20	1	1
22	50	19	10	30	1	0
22	5	31	10	30	1	0
22	20	37	10	30	0	0
22	1	43	10	30	0	0
22	10	19	10	30	1	0
22	100	37	10	30	0	0
22	50	43	10	30	0	0
22	20	25	10	30	0	0
22	5	25	10	30	1	0
22	10	31	10	30	1	0
22	1	31	10	30	1	0
22	100	43	10	30	0	0
22	50	31	10	30	0	0
22	1	19	10	30	1	0
22	5	19	10	30	1	0
22	10	43	10	30	0	0
22	100	19	10	30	1	0
22	20	31	10	30	0	0
22	1	25	10	30	1	0
22	10	25	10	30	1	0
22	100	31	10	30	0	0
22	20	43	10	30	0	0
22	50	25	10	30	0	0
22	5	37	10	30	0	0
22	20	19	10	30	1	0
22	5	43	10	30	0	0
22	100	25	10	30	0	0
22	1	37	10	30	1	0
22	50	37	10	30	0	0
22	10	37	10	30	0	0
23	100	31	20	20	0	1
23	50	19	20	20	1	1
23	1	31	20	20	1	1
23	20	25	20	20	1	1
23	5	19	20	20	1	1
23	10	25	20	20	1	1
23	100	37	20	20	0	1
23	50	43	20	20	0	1
23	10	31	20	20	1	1
23	20	37	20	20	1	1
23	5	37	20	20	1	1
23	1	37	20	20	1	1
23	10	37	20	20	1	1
23	20	19	20	20	1	1
23	50	31	20	20	0	1
23	100	25	20	20	0	1
23	1	43	20	20	1	1
23	5	25	20	20	1	1
23	20	43	20	20	0	1
23	10	43	20	20	0	1
23	100	43	20	20	0	1
23	1	25	20	20	1	1
23	5	31	20	20	1	1
23	50	25	20	20	1	1
23	20	31	20	20	1	1
23	50	37	20	20	0	1
23	100	19	20	20	0	1
23	1	19	20	20	1	1
23	5	43	20	20	0	1
23	10	19	20	20	1	1
23	50	37	10	30	0	0
23	1	37	10	30	0	0
23	10	37	10	30	0	0
23	20	37	10	30	0	0
23	5	31	10	30	1	0
23	100	31	10	30	0	0
23	100	19	10	30	0	0
23	50	31	10	30	0	0
23	20	19	10	30	1	0
23	5	19	10	30	1	0
23	1	31	10	30	1	0
23	10	43	10	30	0	0
23	50	25	10	30	0	0
23	5	25	10	30	1	0
23	10	25	10	30	0	0
23	100	25	10	30	0	0
23	20	25	10	30	0	0
23	1	25	10	30	1	0
23	5	43	10	30	0	0
23	20	31	10	30	0	0
23	50	43	10	30	0	0
23	10	19	10	30	1	0
23	1	43	10	30	1	0
23	100	43	10	30	0	0
23	1	19	10	30	1	0
23	5	37	10	30	1	0
23	50	19	10	30	1	0
23	100	37	10	30	0	0
23	20	43	10	30	0	0
23	10	31	10	30	1	0
23	100	43	10	30	0	0
23	5	37	10	30	1	0
23	20	31	10	30	1	0
23	1	31	10	30	1	0
23	50	31	10	30	0	0
23	10	43	10	30	0	0
23	20	25	10	30	1	0
23	50	37	10	30	1	0
23	100	25	10	30	0	0
23	10	25	10	30	1	0
23	5	43	10	30	0	0
23	1	37	10	30	1	0
23	100	31	10	30	0	0
23	10	31	10	30	0	0
23	5	19	10	30	1	0
23	1	25	10	30	1	0
23	20	19	10	30	1	0
23	50	19	10	30	0	0
23	10	19	10	30	1	0
23	50	43	10	30	0	0
23	20	43	10	30	0	0
23	5	31	10	30	1	0
23	100	37	10	30	0	0
23	1	43	10	30	0	0
23	10	37	10	30	1	0
23	5	25	10	30	1	0
23	20	37	10	30	0	0
23	100	19	10	30	1	0
23	1	19	10	30	1	0
23	50	25	10	30	0	0
23	20	31	20	20	1	1
23	100	43	20	20	0	1
23	10	37	20	20	0	1
23	1	43	20	20	1	1
23	5	31	20	20	0	1
23	50	37	20	20	0	1
23	50	25	20	20	1	1
23	100	37	20	20	0	1
23	5	43	20	20	0	1
23	1	19	20	20	1	1
23	10	25	20	20	1	1
23	20	37	20	20	0	1
23	50	31	20	20	0	1
23	1	37	20	20	1	1
23	5	19	20	20	1	1
23	100	19	20	20	1	1
23	20	19	20	20	1	1
23	10	19	20	20	1	1
23	5	25	20	20	1	1
23	1	31	20	20	1	1
23	20	43	20	20	0	1
23	100	25	20	20	0	1
23	10	43	20	20	0	1
23	50	19	20	20	1	1
23	5	37	20	20	1	1
23	50	43	20	20	0	1
23	10	31	20	20	1	1
23	20	25	20	20	1	1
23	100	31	20	20	1	1
23	1	25	20	20	1	1
24	100	31	20	20	1	1
24	1	37	20	20	1	1
24	5	19	20	20	1	1
24	10	19	20	20	1	1
24	50	25	20	20	0	1
24	20	43	20	20	0	1
24	1	31	20	20	1	1
24	20	19	20	20	1	1
24	50	19	20	20	0	1
24	100	19	20	20	0	1
24	10	37	20	20	0	1
24	5	25	20	20	1	1
24	5	43	20	20	0	1
24	10	25	20	20	0	1
24	1	43	20	20	0	1
24	20	31	20	20	0	1
24	50	31	20	20	0	1
24	100	25	20	20	0	1
24	10	43	20	20	0	1
24	50	37	20	20	0	1
24	5	31	20	20	0	1
24	1	25	20	20	1	1
24	20	25	20	20	1	1
24	100	37	20	20	0	1
24	100	43	20	20	0	1
24	1	19	20	20	1	1
24	50	43	20	20	0	1
24	10	31	20	20	0	1
24	5	37	20	20	0	1
24	20	37	20	20	0	1
24	50	43	10	30	0	0
24	1	31	10	30	1	0
24	5	19	10	30	1	0
24	20	25	10	30	1	0
24	10	19	10	30	1	0
24	100	37	10	30	0	0
24	1	37	10	30	1	0
24	20	43	10	30	0	0
24	5	37	10	30	1	0
24	50	31	10	30	1	0
24	100	19	10	30	1	0
24	10	31	10	30	1	0
24	20	31	10	30	1	0
24	5	43	10	30	0	0
24	50	37	10	30	0	0
24	100	25	10	30	1	0
24	10	37	10	30	1	0
24	1	19	10	30	1	0
24	20	37	10	30	1	0
24	10	43	10	30	0	0
24	5	31	10	30	1	0
24	1	25	10	30	1	0
24	100	31	10	30	1	0
24	50	25	10	30	1	0
24	10	25	10	30	1	0
24	50	19	10	30	1	0
24	1	43	10	30	0	0
24	20	19	10	30	1	0
24	100	43	10	30	0	0
24	5	25	10	30	1	0
24	20	37	10	30	0	0
24	5	43	10	30	0	0
24	1	37	10	30	0	0
24	100	25	10	30	0	0
24	10	31	10	30	0	0
24	50	43	10	30	0	0
24	20	43	10	30	0	0
24	100	31	10	30	0	0
24	5	19	10	30	1	0
24	50	25	10	30	0	0
24	1	25	10	30	1	0
24	10	25	10	30	0	0
24	1	31	10	30	0	0
24	100	19	10	30	0	0
24	5	37	10	30	0	0
24	20	25	10	30	0	0
24	10	37	10	30	0	0
24	50	37	10	30	0	0
24	1	43	10	30	0	0
24	10	19	10	30	1	0
24	50	31	10	30	0	0
24	100	43	10	30	0	0
24	5	25	10	30	1	0
24	20	31	10	30	0	0
24	20	19	10	30	1	0
24	1	19	10	30	1	0
24	50	19	10	30	0	0
24	10	43	10	30	0	0
24	100	37	10	30	0	0
24	5	31	10	30	0	0
24	10	25	20	20	1	1
24	100	31	20	20	0	1
24	1	43	20	20	0	1
24	20	37	20	20	0	1
24	50	43	20	20	0	1
24	5	37	20	20	0	1
24	20	43	20	20	0	1
24	5	43	20	20	0	1
24	1	31	20	20	1	1
24	10	31	20	20	0	1
24	50	25	20	20	0	1
24	100	19	20	20	1	1
24	1	37	20	20	0	1
24	50	37	20	20	0	1
24	10	37	20	20	0	1
24	100	43	20	20	0	1
24	5	31	20	20	0	1
24	20	19	20	20	1	1
24	5	25	20	20	1	1
24	10	19	20	20	1	1
24	20	31	20	20	0	1
24	1	25	20	20	1	1
24	50	19	20	20	1	1
24	100	25	20	20	0	1
24	1	19	20	20	1	1
24	50	31	20	20	0	1
24	5	19	20	20	1	1
24	20	25	20	20	1	1
24	100	37	20	20	0	1
24	10	43	20	20	0	1
25	5	31	20	20	1	1
25	100	43	20	20	0	1
25	20	37	20	20	0	1
25	50	25	20	20	0	1
25	10	37	20	20	1	1
25	1	19	20	20	1	1
25	5	19	20	20	1	1
25	10	25	20	20	0	1
25	50	37	20	20	0	1
25	1	25	20	20	1	1
25	100	31	20	20	0	1
25	20	25	20	20	1	1
25	1	37	20	20	1	1
25	50	19	20	20	1	1
25	20	19	20	20	1	1
25	100	19	20	20	1	1
25	5	37	20	20	1	1
25	10	31	20	20	0	1
25	5	43	20	20	1	1
25	50	43	20	20	0	1
25	20	31	20	20	0	1
25	100	25	20	20	1	1
25	1	43	20	20	1	1
25	10	19	20	20	1	1
25	10	43	20	20	0	1
25	50	31	20	20	0	1
25	5	25	20	20	0	1
25	100	37	20	20	0	1
25	1	31	20	20	1	1
25	20	43	20	20	0	1
25	20	43	10	30	0	0
25	5	31	10	30	1	0
25	100	37	10	30	0	0
25	10	43	10	30	0	0
25	1	31	10	30	1	0
25	50	43	10	30	0	0
25	5	37	10	30	1	0
25	100	43	10	30	0	0
25	1	19	10	30	1	0
25	50	37	10	30	0	0
25	10	19	10	30	0	0
25	20	25	10	30	1	0
25	20	37	10	30	0	0
25	5	43	10	30	1	0
25	50	31	10	30	0	0
25	1	25	10	30	1	0
25	100	31	10	30	1	0
25	10	37	10	30	0	0
25	20	19	10	30	0	0
25	100	25	10	30	1	0
25	5	25	10	30	1	0
25	50	19	10	30	0	0
25	10	31	10	30	1	0
25	1	43	10	30	1	0
25	10	25	10	30	1	0
25	1	37	10	30	1	0
25	20	31	10	30	0	0
25	100	19	10	30	1	0
25	50	25	10	30	0	0
25	5	19	10	30	0	0
25	50	43	20	20	0	1
25	20	19	20	20	1	1
25	1	19	20	20	1	1
25	100	43	20	20	0	1
25	10	31	20	20	1	1
25	5	31	20	20	1	1
25	5	37	20	20	1	1
25	10	19	20	20	0	1
25	100	31	20	20	1	1
25	50	19	20	20	1	1
25	20	25	20	20	0	1
25	1	25	20	20	1	1
25	5	25	20	20	1	1
25	10	25	20	20	0	1
25	20	31	20	20	0	1
25	1	43	20	20	1	1
25	50	31	20	20	0	1
25	100	25	20	20	1	1
25	20	37	20	20	0	1
25	50	37	20	20	0	1
25	5	43	20	20	1	1
25	100	37	20	20	0	1
25	1	31	20	20	1	1
25	10	43	20	20	0	1
25	5	19	20	20	0	1
25	10	37	20	20	0	1
25	1	37	20	20	1	1
25	100	19	20	20	1	1
25	20	43	20	20	1	1
25	50	25	20	20	0	1
25	10	43	10	30	0	0
25	20	31	10	30	0	0
25	50	43	10	30	0	0
25	100	37	10	30	0	0
25	5	43	10	30	1	0
25	1	37	10	30	1	0
