subjID	social_distance	amount_self	amount_default	amount_other	choice	totalFairseq	SD_like	SD_likeRaw
12	5	43	10	30	0	0	0.94	4
12	50	19	10	30	0	0	0.06	84
12	20	31	10	30	0	0	0.84	13
12	50	25	10	30	0	0	0.06	84
12	100	25	10	30	0	0	0.02	86
12	1	31	10	30	0	0	1	1
12	5	19	10	30	1	0	0.94	4
12	10	31	10	30	0	0	0.89	9
12	50	43	10	30	0	0	0.06	84
12	20	25	10	30	1	0	0.84	13
12	10	25	10	30	1	0	0.89	9
12	100	19	10	30	0	0	0.02	86
12	1	43	10	30	0	0	1	1
12	5	25	10	30	1	0	0.94	4
13	5	31	20	20	0	1	0.79	19
13	10	31	20	20	0	1	0.68	29
13	100	31	20	20	0	1	0	93
13	50	43	20	20	0	1	0	93
13	20	31	20	20	0	1	0.53	44
13	1	43	20	20	1	1	1	1
13	100	19	20	20	0	1	0	93
13	5	43	20	20	1	1	0.79	19
13	1	19	20	20	0	1	1	1
13	50	37	20	20	0	1	0	93
13	10	25	20	20	0	1	0.68	29
13	20	37	20	20	0	1	0.53	44
13	50	25	20	20	0	1	0	93
13	5	25	20	20	0	1	0.79	19
13	100	37	20	20	0	1	0	93
13	10	37	20	20	0	1	0.68	29
13	1	25	20	20	0	1	1	1
13	20	25	20	20	0	1	0.53	44
13	20	19	20	20	0	1	0.53	44
13	5	19	20	20	1	1	0.79	19
13	50	19	20	20	0	1	0	93
13	100	43	20	20	0	1	0	93
13	1	31	20	20	1	1	1	1
13	10	19	20	20	0	1	0.68	29
13	50	31	20	20	0	1	0	93
13	1	37	20	20	0	1	1	1
13	20	43	20	20	0	1	0.53	44
13	10	43	20	20	1	1	0.68	29
13	100	25	20	20	0	1	0	93
13	5	37	20	20	0	1	0.79	19
13	1	43	10	30	0	0	1	1
13	20	25	10	30	0	0	0.53	44
13	100	37	10	30	0	0	0	93
13	10	31	10	30	0	0	0.68	29
13	5	37	10	30	1	0	0.79	19
13	50	31	10	30	0	0	0	93
13	20	37	10	30	0	0	0.53	44
13	10	25	10	30	1	0	0.68	29
13	50	37	10	30	0	0	0	93
13	5	19	10	30	0	0	0.79	19
13	100	19	10	30	0	0	0	93
13	1	19	10	30	1	0	1	1
13	50	25	10	30	0	0	0	93
13	5	31	10	30	0	0	0.79	19
13	1	37	10	30	0	0	1	1
13	100	25	10	30	0	0	0	93
13	10	19	10	30	0	0	0.68	29
13	20	31	10	30	0	0	0.53	44
13	5	43	10	30	1	0	0.79	19
13	50	43	10	30	0	0	0	93
13	20	19	10	30	0	0	0.53	44
13	100	31	10	30	0	0	0	93
13	1	25	10	30	0	0	1	1
13	10	37	10	30	1	0	0.68	29
13	100	43	10	30	0	0	0	93
13	1	31	10	30	1	0	1	1
13	50	19	10	30	0	0	0	93
13	20	43	10	30	0	0	0.53	44
13	5	25	10	30	0	0	0.79	19
13	10	43	10	30	0	0	0.68	29
13	100	37	20	20	0	1	0	93
13	20	31	20	20	0	1	0.53	44
13	5	43	20	20	1	1	0.79	19
13	50	43	20	20	0	1	0	93
13	10	37	20	20	1	1	0.68	29
13	1	31	20	20	0	1	1	1
13	100	19	20	20	0	1	0	93
13	20	37	20	20	0	1	0.53	44
13	10	25	20	20	0	1	0.68	29
13	50	37	20	20	0	1	0	93
13	1	19	20	20	0	1	1	1
13	5	25	20	20	0	1	0.79	19
13	20	25	20	20	0	1	0.53	44
13	5	19	20	20	0	1	0.79	19
13	50	25	20	20	0	1	0	93
13	100	25	20	20	0	1	0	93
13	1	37	20	20	1	1	1	1
13	10	31	20	20	0	1	0.68	29
13	100	43	20	20	0	1	0	93
13	10	43	20	20	0	1	0.68	29
13	20	43	20	20	1	1	0.53	44
13	1	25	20	20	0	1	1	1
13	50	31	20	20	0	1	0	93
13	5	31	20	20	0	1	0.79	19
13	5	37	20	20	1	1	0.79	19
13	10	19	20	20	0	1	0.68	29
13	20	19	20	20	0	1	0.53	44
13	50	19	20	20	0	1	0	93
13	100	31	20	20	0	1	0	93
13	1	43	20	20	1	1	1	1
13	1	43	10	30	1	0	1	1
13	20	31	10	30	0	0	0.53	44
13	100	43	10	30	0	0	0	93
13	5	19	10	30	0	0	0.79	19
13	50	43	10	30	0	0	0	93
13	10	19	10	30	0	0	0.68	29
13	10	25	10	30	0	0	0.68	29
13	50	25	10	30	0	0	0	93
13	100	31	10	30	0	0	0	93
13	5	31	10	30	1	0	0.79	19
13	20	19	10	30	0	0	0.53	44
13	1	19	10	30	0	0	1	1
13	5	43	10	30	1	0	0.79	19
13	50	19	10	30	0	0	0	93
13	20	43	10	30	0	0	0.53	44
13	100	37	10	30	0	0	0	93
13	10	31	10	30	0	0	0.68	29
13	1	31	10	30	1	0	1	1
13	10	43	10	30	1	0	0.68	29
13	100	25	10	30	0	0	0	93
13	20	25	10	30	0	0	0.53	44
13	5	25	10	30	0	0	0.79	19
13	1	37	10	30	1	0	1	1
13	50	31	10	30	0	0	0	93
13	50	37	10	30	0	0	0	93
13	5	37	10	30	1	0	0.79	19
13	1	25	10	30	0	0	1	1
13	20	37	10	30	0	0	0.53	44
13	100	19	10	30	0	0	0	93
13	10	37	10	30	0	0	0.68	29
14	5	31	20	20	1	1	0.89	9
14	100	43	20	20	0	1	0	93
14	1	31	20	20	1	1	1	1
14	50	31	20	20	0	1	0.05	89
14	10	31	20	20	1	1	0.79	19
14	20	37	20	20	1	1	0.74	24
14	10	37	20	20	1	1	0.79	19
14	50	25	20	20	0	1	0.05	89
14	5	19	20	20	1	1	0.89	9
14	1	43	20	20	1	1	1	1
14	20	43	20	20	1	1	0.74	24
14	100	25	20	20	0	1	0	93
14	20	19	20	20	1	1	0.74	24
14	5	37	20	20	1	1	0.89	9
14	50	43	20	20	0	1	0.05	89
14	10	19	20	20	1	1	0.79	19
14	1	25	20	20	1	1	1	1
14	100	19	20	20	0	1	0	93
14	20	31	20	20	1	1	0.74	24
14	5	43	20	20	1	1	0.89	9
14	100	37	20	20	0	1	0	93
14	1	19	20	20	1	1	1	1
14	10	43	20	20	1	1	0.79	19
14	50	37	20	20	0	1	0.05	89
14	5	25	20	20	1	1	0.89	9
14	10	25	20	20	1	1	0.79	19
14	1	37	20	20	1	1	1	1
14	20	25	20	20	1	1	0.74	24
14	100	31	20	20	0	1	0	93
14	50	19	20	20	0	1	0.05	89
14	100	25	10	30	0	0	0	93
14	1	25	10	30	1	0	1	1
14	10	37	10	30	1	0	0.79	19
14	20	19	10	30	1	0	0.74	24
14	5	37	10	30	1	0	0.89	9
14	50	37	10	30	0	0	0.05	89
14	10	19	10	30	1	0	0.79	19
14	20	37	10	30	1	0	0.74	24
14	50	25	10	30	0	0	0.05	89
14	5	31	10	30	1	0	0.89	9
14	1	43	10	30	1	0	1	1
14	100	19	10	30	0	0	0	93
14	100	31	10	30	0	0	0	93
14	10	31	10	30	1	0	0.79	19
14	20	43	10	30	1	0	0.74	24
14	5	25	10	30	1	0	0.89	9
14	50	19	10	30	0	0	0.05	89
14	1	37	10	30	1	0	1	1
14	10	25	10	30	1	0	0.79	19
14	1	31	10	30	1	0	1	1
14	50	43	10	30	0	0	0.05	89
14	5	19	10	30	1	0	0.89	9
14	20	25	10	30	1	0	0.74	24
14	100	43	10	30	0	0	0	93
14	10	43	10	30	0	0	0.79	19
14	50	31	10	30	0	0	0.05	89
14	1	19	10	30	1	0	1	1
14	5	43	10	30	0	0	0.89	9
14	20	31	10	30	1	0	0.74	24
14	100	37	10	30	0	0	0	93
14	10	43	10	30	0	0	0.79	19
14	100	19	10	30	0	0	0	93
14	50	19	10	30	0	0	0.05	89
14	5	19	10	30	1	0	0.89	9
14	1	43	10	30	0	0	1	1
14	20	37	10	30	1	0	0.74	24
14	1	25	10	30	1	0	1	1
14	5	25	10	30	1	0	0.89	9
14	20	43	10	30	0	0	0.74	24
14	10	37	10	30	1	0	0.79	19
14	50	43	10	30	0	0	0.05	89
14	100	31	10	30	0	0	0	93
14	50	31	10	30	0	0	0.05	89
14	20	19	10	30	1	0	0.74	24
14	5	31	10	30	1	0	0.89	9
14	10	25	10	30	1	0	0.79	19
14	1	19	10	30	1	0	1	1
14	100	37	10	30	0	0	0	93
14	10	31	10	30	1	0	0.79	19
14	5	43	10	30	0	0	0.89	9
14	20	31	10	30	1	0	0.74	24
14	1	37	10	30	1	0	1	1
14	50	25	10	30	0	0	0.05	89
14	100	43	10	30	0	0	0	93
14	1	31	10	30	1	0	1	1
14	10	19	10	30	1	0	0.79	19
14	5	37	10	30	1	0	0.89	9
14	50	37	10	30	0	0	0.05	89
14	100	25	10	30	0	0	0	93
14	20	25	10	30	1	0	0.74	24
14	50	31	20	20	0	1	0.05	89
14	10	19	20	20	1	1	0.79	19
14	1	25	20	20	1	1	1	1
14	5	25	20	20	1	1	0.89	9
14	20	37	20	20	1	1	0.74	24
14	100	25	20	20	0	1	0	93
14	50	43	20	20	0	1	0.05	89
14	1	43	20	20	0	1	1	1
14	100	43	20	20	0	1	0	93
14	20	19	20	20	1	1	0.74	24
14	10	37	20	20	1	1	0.79	19
14	5	37	20	20	1	1	0.89	9
14	1	37	20	20	1	1	1	1
14	50	37	20	20	0	1	0.05	89
14	5	43	20	20	0	1	0.89	9
14	20	31	20	20	1	1	0.74	24
14	10	43	20	20	0	1	0.79	19
14	100	19	20	20	0	1	0	93
14	50	25	20	20	0	1	0.05	89
14	1	19	20	20	1	1	1	1
14	10	25	20	20	1	1	0.79	19
14	5	31	20	20	1	1	0.89	9
14	20	43	20	20	0	1	0.74	24
14	100	31	20	20	0	1	0	93
14	20	25	20	20	1	1	0.74	24
14	100	37	20	20	0	1	0	93
14	10	31	20	20	1	1	0.79	19
14	5	19	20	20	1	1	0.89	9
14	1	31	20	20	1	1	1	1
14	50	19	20	20	0	1	0.05	89
15	1	19	20	20	1	1	1	1
15	50	43	20	20	0	1	0.2	79
15	100	25	20	20	0	1	0	98
15	10	19	20	20	1	1	0.8	19
15	5	37	20	20	1	1	0.95	4
15	20	19	20	20	1	1	0.6	39
15	10	43	20	20	1	1	0.8	19
15	50	31	20	20	0	1	0.2	79
15	5	43	20	20	1	1	0.95	4
15	100	19	20	20	0	1	0	98
15	20	25	20	20	1	1	0.6	39
15	1	43	20	20	1	1	1	1
15	20	43	20	20	1	1	0.6	39
15	5	31	20	20	1	1	0.95	4
15	1	25	20	20	1	1	1	1
15	50	25	20	20	0	1	0.2	79
15	100	31	20	20	0	1	0	98
15	10	25	20	20	1	1	0.8	19
15	5	25	20	20	1	1	0.95	4
15	100	37	20	20	0	1	0	98
15	10	37	20	20	1	1	0.8	19
15	1	31	20	20	1	1	1	1
15	50	19	20	20	0	1	0.2	79
15	20	31	20	20	1	1	0.6	39
15	10	31	20	20	1	1	0.8	19
15	5	19	20	20	1	1	0.95	4
15	100	43	20	20	0	1	0	98
15	50	37	20	20	0	1	0.2	79
15	20	37	20	20	1	1	0.6	39
15	1	37	20	20	1	1	1	1
15	50	37	10	30	0	0	0.2	79
15	5	19	10	30	1	0	0.95	4
15	100	43	10	30	0	0	0	98
15	1	37	10	30	1	0	1	1
15	10	37	10	30	1	0	0.8	19
15	20	25	10	30	1	0	0.6	39
15	10	43	10	30	1	0	0.8	19
15	1	43	10	30	1	0	1	1
15	5	37	10	30	1	0	0.95	4
15	20	19	10	30	1	0	0.6	39
15	50	31	10	30	0	0	0.2	79
15	100	31	10	30	0	0	0	98
15	20	31	10	30	1	0	0.6	39
15	1	25	10	30	1	0	1	1
15	50	25	10	30	0	0	0.2	79
15	100	19	10	30	0	0	0	98
15	10	25	10	30	1	0	0.8	19
15	5	43	10	30	1	0	0.95	4
15	20	37	10	30	1	0	0.6	39
15	100	37	10	30	0	0	0	98
15	5	31	10	30	1	0	0.95	4
15	1	31	10	30	1	0	1	1
15	10	31	10	30	1	0	0.8	19
15	50	19	10	30	0	0	0.2	79
15	100	25	10	30	0	0	0	98
15	20	43	10	30	1	0	0.6	39
15	50	43	10	30	0	0	0.2	79
15	1	19	10	30	1	0	1	1
15	10	19	10	30	1	0	0.8	19
15	5	25	10	30	1	0	0.95	4
15	1	31	20	20	1	1	1	1
15	20	37	20	20	1	1	0.6	39
15	50	19	20	20	0	1	0.2	79
15	10	25	20	20	1	1	0.8	19
15	100	31	20	20	0	1	0	98
15	5	43	20	20	1	1	0.95	4
15	20	43	20	20	1	1	0.6	39
15	10	43	20	20	1	1	0.8	19
15	1	19	20	20	1	1	1	1
15	100	37	20	20	0	1	0	98
15	5	37	20	20	1	1	0.95	4
15	50	25	20	20	0	1	0.2	79
15	10	31	20	20	1	1	0.8	19
15	20	31	20	20	1	1	0.6	39
15	100	25	20	20	0	1	0	98
15	50	43	20	20	0	1	0.2	79
15	5	19	20	20	1	1	0.95	4
15	1	25	20	20	1	1	1	1
15	5	31	20	20	1	1	0.95	4
15	1	43	20	20	1	1	1	1
15	10	37	20	20	1	1	0.8	19
15	20	25	20	20	1	1	0.6	39
15	50	31	20	20	0	1	0.2	79
15	100	19	20	20	0	1	0	98
15	10	19	20	20	1	1	0.8	19
15	50	37	20	20	0	1	0.2	79
15	20	19	20	20	1	1	0.6	39
15	100	43	20	20	0	1	0	98
15	5	25	20	20	1	1	0.95	4
15	1	37	20	20	0	1	1	1
15	10	19	10	30	1	0	0.8	19
15	20	19	10	30	1	0	0.6	39
15	1	25	10	30	1	0	1	1
15	100	37	10	30	0	0	0	98
15	50	19	10	30	0	0	0.2	79
15	5	43	10	30	1	0	0.95	4
15	20	43	10	30	1	0	0.6	39
15	5	25	10	30	1	0	0.95	4
15	10	37	10	30	1	0	0.8	19
15	100	19	10	30	0	0	0	98
15	50	31	10	30	0	0	0.2	79
15	1	31	10	30	1	0	1	1
15	50	37	10	30	0	0	0.2	79
15	1	37	10	30	1	0	1	1
15	100	25	10	30	0	0	0	98
15	10	31	10	30	1	0	0.8	19
15	5	31	10	30	1	0	0.95	4
15	20	25	10	30	1	0	0.6	39
15	1	43	10	30	1	0	1	1
15	50	43	10	30	0	0	0.2	79
15	10	25	10	30	1	0	0.8	19
15	20	37	10	30	1	0	0.6	39
15	5	19	10	30	1	0	0.95	4
15	100	43	10	30	0	0	0	98
15	100	31	10	30	0	0	0	98
15	5	37	10	30	1	0	0.95	4
15	50	25	10	30	0	0	0.2	79
15	1	19	10	30	1	0	1	1
15	20	31	10	30	1	0	0.6	39
15	10	43	10	30	1	0	0.8	19
16	10	25	10	30	0	0	0.67	26
16	1	43	10	30	1	0	1	1
16	20	43	10	30	0	0	0.58	34
16	100	19	10	30	0	0	0	81
16	5	31	10	30	1	0	0.98	1
16	50	31	10	30	0	0	0	81
16	5	19	10	30	1	0	0.98	1
16	1	19	10	30	1	0	1	1
16	50	37	10	30	0	0	0	81
16	10	31	10	30	0	0	0.67	26
16	100	31	10	30	0	0	0	81
16	20	31	10	30	0	0	0.58	34
16	5	43	10	30	1	0	0.98	1
16	10	37	10	30	0	0	0.67	26
16	100	37	10	30	0	0	0	81
16	1	31	10	30	1	0	1	1
16	50	43	10	30	0	0	0	81
16	20	37	10	30	1	0	0.58	34
16	50	19	10	30	0	0	0	81
16	10	19	10	30	1	0	0.67	26
16	100	43	10	30	0	0	0	81
16	1	37	10	30	1	0	1	1
16	20	25	10	30	1	0	0.58	34
16	5	25	10	30	1	0	0.98	1
16	10	43	10	30	0	0	0.67	26
16	20	19	10	30	0	0	0.58	34
16	5	37	10	30	1	0	0.98	1
16	1	25	10	30	1	0	1	1
16	50	25	10	30	0	0	0	81
16	100	25	10	30	0	0	0	81
16	100	31	20	20	1	1	0	81
16	50	31	20	20	0	1	0	81
16	20	37	20	20	0	1	0.58	34
16	10	25	20	20	1	1	0.67	26
16	1	25	20	20	1	1	1	1
16	5	31	20	20	1	1	0.98	1
16	100	43	20	20	0	1	0	81
16	5	19	20	20	1	1	0.98	1
16	10	43	20	20	1	1	0.67	26
16	50	43	20	20	0	1	0	81
16	1	19	20	20	1	1	1	1
16	20	19	20	20	1	1	0.58	34
16	10	19	20	20	1	1	0.67	26
16	50	25	20	20	0	1	0	81
16	20	43	20	20	1	1	0.58	34
16	5	25	20	20	1	1	0.98	1
16	1	31	20	20	1	1	1	1
16	100	37	20	20	0	1	0	81
16	5	43	20	20	1	1	0.98	1
16	1	37	20	20	0	1	1	1
16	20	31	20	20	1	1	0.58	34
16	100	25	20	20	0	1	0	81
16	50	37	20	20	0	1	0	81
16	10	31	20	20	1	1	0.67	26
16	50	19	20	20	0	1	0	81
16	100	19	20	20	0	1	0	81
16	10	37	20	20	1	1	0.67	26
16	20	25	20	20	1	1	0.58	34
16	5	37	20	20	1	1	0.98	1
16	1	43	20	20	1	1	1	1
16	50	25	20	20	0	1	0	81
16	5	25	20	20	1	1	0.98	1
16	1	25	20	20	1	1	1	1
16	10	31	20	20	0	1	0.67	26
16	100	37	20	20	0	1	0	81
16	20	19	20	20	1	1	0.58	34
16	20	43	20	20	1	1	0.58	34
16	5	37	20	20	1	1	0.98	1
16	10	37	20	20	1	1	0.67	26
16	1	43	20	20	1	1	1	1
16	100	19	20	20	0	1	0	81
16	50	19	20	20	0	1	0	81
16	20	37	20	20	1	1	0.58	34
16	100	43	20	20	0	1	0	81
16	1	31	20	20	1	1	1	1
16	10	19	20	20	1	1	0.67	26
16	50	43	20	20	1	1	0	81
16	5	19	20	20	1	1	0.98	1
16	100	25	20	20	0	1	0	81
16	20	25	20	20	1	1	0.58	34
16	10	43	20	20	1	1	0.67	26
16	50	37	20	20	0	1	0	81
16	1	37	20	20	1	1	1	1
16	5	43	20	20	1	1	0.98	1
16	10	25	20	20	1	1	0.67	26
16	5	31	20	20	1	1	0.98	1
16	20	31	20	20	1	1	0.58	34
16	50	31	20	20	0	1	0	81
16	1	19	20	20	1	1	1	1
16	100	31	20	20	0	1	0	81
16	5	31	10	30	1	0	0.98	1
16	20	31	10	30	0	0	0.58	34
16	10	31	10	30	0	0	0.67	26
16	50	37	10	30	1	0	0	81
16	1	31	10	30	1	0	1	1
16	100	31	10	30	0	0	0	81
16	10	19	10	30	0	0	0.67	26
16	100	19	10	30	0	0	0	81
16	1	37	10	30	1	0	1	1
16	20	37	10	30	0	0	0.58	34
16	50	19	10	30	0	0	0	81
16	5	43	10	30	1	0	0.98	1
16	5	25	10	30	1	0	0.98	1
16	20	43	10	30	0	0	0.58	34
16	50	25	10	30	0	0	0	81
16	10	25	10	30	0	0	0.67	26
16	100	25	10	30	0	0	0	81
16	1	19	10	30	0	0	1	1
16	50	43	10	30	0	0	0	81
16	100	43	10	30	0	0	0	81
16	20	19	10	30	0	0	0.58	34
16	5	19	10	30	0	0	0.98	1
16	1	25	10	30	1	0	1	1
16	10	43	10	30	1	0	0.67	26
16	20	25	10	30	0	0	0.58	34
16	100	37	10	30	0	0	0	81
16	1	43	10	30	1	0	1	1
16	5	37	10	30	1	0	0.98	1
16	50	31	10	30	0	0	0	81
16	10	37	10	30	0	0	0.67	26
17	50	31	20	20	0	1	0.1	89
17	20	43	20	20	0	1	0.4	59
17	10	25	20	20	0	1	0.7	29
17	100	25	20	20	0	1	0	98
17	5	31	20	20	1	1	0.9	9
17	1	31	20	20	1	1	1	1
17	20	19	20	20	1	1	0.4	59
17	100	37	20	20	0	1	0	98
17	5	37	20	20	1	1	0.9	9
17	1	37	20	20	1	1	1	1
17	10	43	20	20	0	1	0.7	29
17	50	19	20	20	1	1	0.1	89
17	20	31	20	20	0	1	0.4	59
17	100	31	20	20	0	1	0	98
17	50	43	20	20	0	1	0.1	89
17	5	25	20	20	1	1	0.9	9
17	10	19	20	20	1	1	0.7	29
17	1	43	20	20	1	1	1	1
17	20	25	20	20	1	1	0.4	59
17	5	19	20	20	1	1	0.9	9
17	50	25	20	20	0	1	0.1	89
17	100	43	20	20	0	1	0	98
17	10	31	20	20	1	1	0.7	29
17	1	19	20	20	1	1	1	1
17	5	43	20	20	1	1	0.9	9
17	1	25	20	20	1	1	1	1
17	20	37	20	20	0	1	0.4	59
17	10	37	20	20	1	1	0.7	29
17	50	37	20	20	0	1	0.1	89
17	100	19	20	20	1	1	0	98
17	20	25	10	30	1	0	0.4	59
17	100	25	10	30	0	0	0	98
17	5	31	10	30	1	0	0.9	9
17	1	31	10	30	1	0	1	1
17	10	25	10	30	1	0	0.7	29
17	50	25	10	30	0	0	0.1	89
17	100	43	10	30	0	0	0	98
17	5	19	10	30	1	0	0.9	9
17	10	37	10	30	1	0	0.7	29
17	1	25	10	30	1	0	1	1
17	50	43	10	30	0	0	0.1	89
17	20	43	10	30	0	0	0.4	59
17	5	43	10	30	1	0	0.9	9
17	50	19	10	30	1	0	0.1	89
17	20	37	10	30	0	0	0.4	59
17	100	31	10	30	0	0	0	98
17	1	37	10	30	1	0	1	1
17	10	19	10	30	1	0	0.7	29
17	1	19	10	30	1	0	1	1
17	50	37	10	30	0	0	0.1	89
17	5	37	10	30	1	0	0.9	9
17	100	19	10	30	1	0	0	98
17	20	19	10	30	1	0	0.4	59
17	10	31	10	30	1	0	0.7	29
17	1	43	10	30	1	0	1	1
17	50	31	10	30	0	0	0.1	89
17	100	37	10	30	0	0	0	98
17	10	43	10	30	1	0	0.7	29
17	20	31	10	30	0	0	0.4	59
17	5	25	10	30	1	0	0.9	9
17	10	19	10	30	1	0	0.7	29
17	20	31	10	30	1	0	0.4	59
17	100	43	10	30	1	0	0	98
17	5	31	10	30	1	0	0.9	9
17	1	19	10	30	1	0	1	1
17	50	19	10	30	1	0	0.1	89
17	100	25	10	30	1	0	0	98
17	10	43	10	30	1	0	0.7	29
17	20	43	10	30	0	0	0.4	59
17	50	43	10	30	0	0	0.1	89
17	5	43	10	30	1	0	0.9	9
17	1	43	10	30	1	0	1	1
17	50	31	10	30	1	0	0.1	89
17	5	19	10	30	1	0	0.9	9
17	20	25	10	30	1	0	0.4	59
17	1	37	10	30	1	0	1	1
17	10	31	10	30	1	0	0.7	29
17	100	37	10	30	1	0	0	98
17	10	25	10	30	1	0	0.7	29
17	20	37	10	30	1	0	0.4	59
17	50	25	10	30	0	0	0.1	89
17	1	25	10	30	1	0	1	1
17	100	19	10	30	0	0	0	98
17	5	37	10	30	1	0	0.9	9
17	5	25	10	30	1	0	0.9	9
17	20	19	10	30	1	0	0.4	59
17	100	31	10	30	0	0	0	98
17	10	37	10	30	1	0	0.7	29
17	1	31	10	30	1	0	1	1
17	50	37	10	30	1	0	0.1	89
17	10	19	20	20	1	1	0.7	29
17	100	37	20	20	0	1	0	98
17	50	43	20	20	0	1	0.1	89
17	5	37	20	20	1	1	0.9	9
17	1	43	20	20	1	1	1	1
17	20	37	20	20	1	1	0.4	59
17	20	31	20	20	1	1	0.4	59
17	100	19	20	20	1	1	0	98
17	10	31	20	20	1	1	0.7	29
17	50	25	20	20	0	1	0.1	89
17	5	31	20	20	1	1	0.9	9
17	1	37	20	20	1	1	1	1
17	1	25	20	20	1	1	1	1
17	20	43	20	20	0	1	0.4	59
17	5	43	20	20	1	1	0.9	9
17	10	25	20	20	1	1	0.7	29
17	100	25	20	20	0	1	0	98
17	50	37	20	20	0	1	0.1	89
17	10	37	20	20	1	1	0.7	29
17	20	25	20	20	1	1	0.4	59
17	100	43	20	20	0	1	0	98
17	5	19	20	20	1	1	0.9	9
17	50	31	20	20	0	1	0.1	89
17	1	19	20	20	1	1	1	1
17	20	19	20	20	1	1	0.4	59
17	5	25	20	20	1	1	0.9	9
17	10	43	20	20	1	1	0.7	29
17	1	31	20	20	1	1	1	1
17	50	19	20	20	1	1	0.1	89
17	100	31	20	20	0	1	0	98
18	50	31	20	20	0	1	0.26	64
18	10	25	20	20	1	1	0.68	27
18	100	19	20	20	1	1	0.08	79
18	1	43	20	20	0	1	1	1
18	5	31	20	20	0	1	0.68	27
18	20	37	20	20	0	1	0.68	27
18	10	37	20	20	0	1	0.68	27
18	1	19	20	20	1	1	1	1
18	100	37	20	20	0	1	0.08	79
18	5	43	20	20	0	1	0.68	27
18	50	19	20	20	1	1	0.26	64
18	20	19	20	20	1	1	0.68	27
18	20	31	20	20	1	1	0.68	27
18	50	37	20	20	0	1	0.26	64
18	1	25	20	20	1	1	1	1
18	100	25	20	20	0	1	0.08	79
18	5	37	20	20	0	1	0.68	27
18	10	43	20	20	0	1	0.68	27
18	10	19	20	20	1	1	0.68	27
18	5	19	20	20	1	1	0.68	27
18	50	43	20	20	0	1	0.26	64
18	20	43	20	20	0	1	0.68	27
18	100	43	20	20	0	1	0.08	79
18	1	31	20	20	1	1	1	1
18	1	37	20	20	1	1	1	1
18	10	31	20	20	1	1	0.68	27
18	100	31	20	20	0	1	0.08	79
18	50	25	20	20	0	1	0.26	64
18	20	25	20	20	0	1	0.68	27
18	5	25	20	20	1	1	0.68	27
18	5	19	10	30	0	0	0.68	27
18	1	31	10	30	1	0	1	1
18	10	37	10	30	0	0	0.68	27
18	100	43	10	30	0	0	0.08	79
18	20	43	10	30	0	0	0.68	27
18	50	31	10	30	0	0	0.26	64
18	100	25	10	30	0	0	0.08	79
18	50	37	10	30	0	0	0.26	64
18	10	19	10	30	1	0	0.68	27
18	20	25	10	30	0	0	0.68	27
18	5	37	10	30	0	0	0.68	27
18	1	19	10	30	1	0	1	1
18	10	25	10	30	1	0	0.68	27
18	20	31	10	30	0	0	0.68	27
18	1	25	10	30	1	0	1	1
18	100	31	10	30	0	0	0.08	79
18	5	43	10	30	0	0	0.68	27
18	50	25	10	30	0	0	0.26	64
18	10	43	10	30	0	0	0.68	27
18	50	19	10	30	0	0	0.26	64
18	1	37	10	30	1	0	1	1
18	100	37	10	30	0	0	0.08	79
18	5	31	10	30	0	0	0.68	27
18	20	37	10	30	0	0	0.68	27
18	10	31	10	30	0	0	0.68	27
18	100	19	10	30	0	0	0.08	79
18	5	25	10	30	1	0	0.68	27
18	50	43	10	30	0	0	0.26	64
18	20	19	10	30	1	0	0.68	27
18	1	43	10	30	0	0	1	1
18	1	43	10	30	0	0	1	1
18	100	37	10	30	0	0	0.08	79
18	20	43	10	30	0	0	0.68	27
18	5	25	10	30	1	0	0.68	27
18	10	37	10	30	0	0	0.68	27
18	50	37	10	30	0	0	0.26	64
18	1	31	10	30	1	0	1	1
18	50	25	10	30	1	0	0.26	64
18	10	31	10	30	1	0	0.68	27
18	5	19	10	30	1	0	0.68	27
18	20	25	10	30	1	0	0.68	27
18	100	43	10	30	0	0	0.08	79
18	100	25	10	30	0	0	0.08	79
18	20	37	10	30	0	0	0.68	27
18	5	37	10	30	0	0	0.68	27
18	10	19	10	30	1	0	0.68	27
18	50	31	10	30	0	0	0.26	64
18	1	19	10	30	1	0	1	1
18	20	19	10	30	1	0	0.68	27
18	5	31	10	30	1	0	0.68	27
18	50	19	10	30	1	0	0.26	64
18	1	25	10	30	1	0	1	1
18	10	25	10	30	1	0	0.68	27
18	100	19	10	30	0	0	0.08	79
18	20	31	10	30	0	0	0.68	27
18	50	43	10	30	0	0	0.26	64
18	1	37	10	30	1	0	1	1
18	5	43	10	30	0	0	0.68	27
18	10	43	10	30	0	0	0.68	27
18	100	31	10	30	0	0	0.08	79
18	5	19	20	20	1	1	0.68	27
18	50	43	20	20	0	1	0.26	64
18	100	37	20	20	0	1	0.08	79
18	10	43	20	20	0	1	0.68	27
18	1	37	20	20	0	1	1	1
18	20	25	20	20	1	1	0.68	27
18	100	25	20	20	0	1	0.08	79
18	50	25	20	20	0	1	0.26	64
18	5	43	20	20	0	1	0.68	27
18	10	37	20	20	1	1	0.68	27
18	20	37	20	20	1	1	0.68	27
18	1	31	20	20	1	1	1	1
18	20	31	20	20	1	1	0.68	27
18	1	25	20	20	1	1	1	1
18	10	25	20	20	1	1	0.68	27
18	5	31	20	20	0	1	0.68	27
18	50	19	20	20	1	1	0.26	64
18	100	19	20	20	1	1	0.08	79
18	1	19	20	20	1	1	1	1
